season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,goals__goals,goals__goals_scored_with_right,goals__goals_scored_with_left,goals__goals_scored_head,goals__goals_scored_other,goals__goals_scored_inside_penalty_area,goals__goals_scored_outside_penalty_area,goals__penalty_scored,goals__matches_appearance
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250074434,Mauro Icardi,32.0,1993-02-19,ARG,,MALE,FORWARD,STRIKER,50067,ICARDI,9,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250174602,Luis Palma,25.0,2000-01-17,HON,,MALE,MIDFIELDER,UNKNOWN,64227,Palma,77,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250124430,Jamal Musiala,22.0,2003-02-26,GER,GER,MALE,MIDFIELDER,UNKNOWN,50037,Musiala,10,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250085369,Manuel Akanji,30.0,1995-07-19,SUI,,MALE,DEFENDER,UNKNOWN,50138,Akanji,25,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250054949,Kingsley Coman,29.0,1996-06-13,FRA,FRA,MALE,FORWARD,WINGER,50037,Coman,11,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250146674,Kerem Aktürkoğlu,27.0,1998-10-21,TUR,,MALE,FORWARD,UNKNOWN,52692,AKTÜRKOĞLU,9,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250134304,Gabriel Martinelli,24.0,2001-06-18,BRA,,MALE,FORWARD,WINGER,52280,Martinelli,11,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,50136,NAP,Napoli,Napoli,Italy,Italia,250132987,Victor Osimhen,26.0,1998-12-29,NGA,,MALE,FORWARD,STRIKER,50067,OSIMHEN,45,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,52277,LEN,Lens,Lens,France,Francia,250126805,Elye Wahi,22.0,2003-01-02,FRA,,MALE,FORWARD,UNKNOWN,50072,Wahi,17,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,250121340,Osman Bukari,26.0,1998-12-13,GHA,,MALE,MIDFIELDER,WINGER,50069,Bukari,30,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250063447,Rafa Silva,32.0,1993-05-17,POR,,MALE,MIDFIELDER,STRIKER,50157,Rafa,27,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,52336,BRA,Braga,Braga,Portugal,Portugal,250139025,Álvaro Djaló,26.0,1999-08-16,GNB,,MALE,FORWARD,WINGER,50125,A. Djaló,11,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250008901,Kevin De Bruyne,34.0,1991-06-28,BEL,BEL,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50136,De Bruyne,11,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2024,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250078886,Bruno Fernandes,31.0,1994-09-08,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52682,B. Fernandes,8,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0
2024,52747,PSG,Paris,Paris,France,Francia,250101444,Vitinha,25.0,2000-02-13,POR,,MALE,MIDFIELDER,UNKNOWN,52747,VITINHA,17,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0
2024,50080,BAR,Barcelona,Barcelona,Spain,España,250164780,Fermín López,22.0,2003-05-11,ESP,,MALE,FORWARD,CENTRAL_MIDFIELDER,50080,Fermin,16,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250128451,Xavi Simons,22.0,2003-04-21,NED,,MALE,MIDFIELDER,UNKNOWN,1652,XAVI,7,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250153349,Oscar Gloukh,21.0,2004-04-01,ISR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50143,Oscar,10,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250141610,Meschack Elia,28.0,1997-08-06,COD,,MALE,FORWARD,STRIKER,50031,M. ELIA,15,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
2024,50138,INT,Inter,Inter,Italy,Italia,250118281,Lautaro Martínez,28.0,1997-08-22,ARG,,MALE,FORWARD,STRIKER,50138,Lautaro,10,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0
2024,52714,SEV,Sevilla,Sevilla,Spain,España,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0
2024,52747,PSG,Paris,Paris,France,Francia,250066886,Ousmane Dembélé,28.0,1997-05-15,FRA,,MALE,FORWARD,UNKNOWN,52747,O.DEMBÉLÉ,10,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0
2024,50080,BAR,Barcelona,Barcelona,Spain,España,250024746,João Cancelo,31.0,1994-05-27,POR,POR,MALE,DEFENDER,FULL_BACK,2604677,João Cancelo,7,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250140936,Mathys Tel,20.0,2005-04-27,FRA,,MALE,FORWARD,UNKNOWN,1652,Tel,11,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250127111,Benjamin Šeško,22.0,2003-05-31,SVN,,MALE,FORWARD,UNKNOWN,52682,Šeško,30,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250041770,Serge Gnabry,30.0,1995-07-14,GER,,MALE,FORWARD,WINGER,50037,Gnabry,7,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250156459,Kyogo Furuhashi,30.0,1995-01-20,JPN,,MALE,MIDFIELDER,UNKNOWN,50050,Kyogo,8,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250127347,Karim Adeyemi,23.0,2002-01-18,GER,,MALE,FORWARD,STRIKER,52758,Adeyemi,27,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250064566,Sheraldo Becker,30.0,1995-02-09,SUR,,MALE,FORWARD,UNKNOWN,53042,Becker,11,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0
2024,52277,LEN,Lens,Lens,France,Francia,250057933,Angelo Fulgini,29.0,1996-08-20,FRA,,MALE,FORWARD,,52277,Fulgini,11,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0
2024,52973,LAZ,Lazio,Lazio,Italy,Italia,250002701,Pedro Rodríguez,38.0,1987-07-28,ESP,ESP,MALE,FORWARD,WINGER,52973,Pedro,9,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,8.0
2024,52714,SEV,Sevilla,Sevilla,Spain,España,1909874,Nemanja Gudelj,34.0,1991-11-16,SRB,SRB,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52714,Gudelj,6,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0
2024,52336,BRA,Braga,Braga,Portugal,Portugal,250014115,Bruma,31.0,1994-10-24,POR,,MALE,FORWARD,ATTACKING_MIDFIELDER,50147,Bruma,27,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0
2024,50064,POR,Porto,Porto,Portugal,Portugal,250097909,Mehdi Taremi,33.0,1992-07-18,IRN,,MALE,FORWARD,STRIKER,2610,Taremi,99,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250046522,Julian Brandt,29.0,1996-05-02,GER,GER,MALE,MIDFIELDER,WINGER,52758,Brandt,10,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0
2024,50051,RMA,Real Madrid,Real Madrid,Spain,España,250088039,Brahim Díaz,26.0,1999-08-03,MAR,,MALE,FORWARD,ATTACKING_MIDFIELDER,50051,BRAHIM,21,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250097180,Mikel Oyarzabal,28.0,1997-04-21,ESP,,MALE,MIDFIELDER,STRIKER,50123,Oyarzabal,10,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250177879,Santiago Giménez,24.0,2001-04-18,MEX,,MALE,FORWARD,UNKNOWN,50058,GIMENEZ,7,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0
2024,50058,MIL,Milan,Milan,Italy,Italia,250122746,Samuel Chukwueze,26.0,1999-05-22,NGA,,MALE,FORWARD,WINGER,75386,CHUKWUEZE,21,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0
2024,50138,INT,Inter,Inter,Italy,Italia,1903428,Marko Arnautović,36.0,1989-04-19,AUT,,MALE,FORWARD,WINGER,50069,Arnautović,89,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250063984,Leroy Sané,29.0,1996-01-11,GER,GER,MALE,MIDFIELDER,WINGER,50067,SANÉ,10,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,12.0
2024,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250081341,Martin Ødegaard,26.0,1998-12-17,NOR,NOR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52280,Ødegaard,8,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250059115,Bernardo Silva,31.0,1994-08-10,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52919,Bernardo,20,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,8.0
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250053191,Hakim Ziyech,32.0,1993-03-19,MAR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,ZIYECH,22,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0
2024,50064,POR,Porto,Porto,Portugal,Portugal,95417,Pepe,42.0,1983-02-26,POR,BRA,MALE,DEFENDER,CENTRE_BACK,,De Lima Ferreira,3,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250080572,Mikel Merino,29.0,1996-06-22,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52280,Merino,23,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0
2024,52714,SEV,Sevilla,Sevilla,Spain,España,250109210,Youssef En-Nesyri,28.0,1997-06-01,MAR,,MALE,FORWARD,STRIKER,52692,Y.EN-NESYRI,19,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0
2024,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250057680,Casemiro,33.0,1992-02-23,BRA,BRA,MALE,MIDFIELDER,UNKNOWN,52682,Casemiro,18,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
2024,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250067749,Jorginho,33.0,1991-12-20,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52280,Jorginho,20,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250129734,Roko Šimić,22.0,2003-09-10,CRO,,MALE,FORWARD,UNKNOWN,50030,Simic,23,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
2024,52277,LEN,Lens,Lens,France,Francia,250066342,Przemysław Frankowski,30.0,1995-04-12,POL,POL,MALE,DEFENDER,UNKNOWN,55031,Frankowski,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
2024,50136,NAP,Napoli,Napoli,Italy,Italia,250024370,Piotr Zieliński,31.0,1994-05-20,POL,POL,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50138,Zieliński,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
2024,50138,INT,Inter,Inter,Italy,Italia,250022829,Hakan Çalhanoğlu,31.0,1994-02-08,TUR,GER,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50138,Çalhanoğlu,20,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250143242,Kalvin Phillips,29.0,1995-12-02,ENG,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,62301,Phillips,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250064273,Cédric Itten,28.0,1996-12-27,SUI,SUI,MALE,FORWARD,STRIKER,5926,ITTEN,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
2024,50051,RMA,Real Madrid,Real Madrid,Spain,España,250101284,Federico Valverde,27.0,1998-07-22,URU,,MALE,MIDFIELDER,UNKNOWN,50051,VALVERDE,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
2024,52747,PSG,Paris,Paris,France,Francia,250153849,Warren Zaïre-Emery,19.0,2006-03-08,FRA,FRA,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52747,ZAÏRE-EMERY,33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
2024,52747,PSG,Paris,Paris,France,Francia,250088061,Achraf Hakimi,27.0,1998-11-04,MAR,,MALE,DEFENDER,WINGER,52747,HAKIMI,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
2024,52747,PSG,Paris,Paris,France,Francia,250146926,Randal Kolo Muani,26.0,1998-12-05,FRA,FRA,MALE,FORWARD,UNKNOWN,1652,KOLO MUANI,39,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250128120,Alphonso Davies,25.0,2000-11-02,CAN,,MALE,MIDFIELDER,FULL_BACK,50037,Davies,19,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2024,50124,ATM,Atleti,Atleti,Spain,España,250086315,Ángel Correa,30.0,1995-03-09,ARG,ARG,MALE,FORWARD,WINGER,,CORREA,10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2024,50064,POR,Porto,Porto,Portugal,Portugal,250116817,Stephen Eustáquio,28.0,1996-12-21,CAN,,MALE,MIDFIELDER,UNKNOWN,50064,Eustáquio,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250112224,Felix Nmecha,25.0,2000-10-10,GER,,MALE,MIDFIELDER,,52758,Nmecha,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,50062,PSV,PSV,PSV,Netherlands,Holanda,250088122,Jordan Teze,26.0,1999-09-30,NED,,MALE,DEFENDER,FULL_BACK,50023,TEZE,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,50124,ATM,Atleti,Atleti,Spain,España,250086037,Rodrigo De Paul,31.0,1994-05-24,ARG,ARG,MALE,MIDFIELDER,UNKNOWN,,R. DE PAUL,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250082664,Rodri,29.0,1996-06-22,ESP,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52919,Rodrigo,16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250081555,Donyell Malen,26.0,1999-01-19,NED,NED,MALE,FORWARD,STRIKER,52683,Malen,17,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,50138,INT,Inter,Inter,Italy,Italia,250068805,Marcus Thuram,28.0,1997-08-06,FRA,,MALE,FORWARD,WINGER,50138,Thuram,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2024,50064,POR,Porto,Porto,Portugal,Portugal,250159919,Pepê,28.0,1997-02-24,BRA,,MALE,FORWARD,UNKNOWN,50064,Pepê,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250153402,Jamie Gittens,21.0,2004-08-08,ENG,,MALE,MIDFIELDER,UNKNOWN,52914,Gittens,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250128806,Ander Barrenetxea,23.0,2001-12-27,ESP,,MALE,FORWARD,WINGER,50123,Barrene,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250113142,Jeremy Doku,23.0,2002-05-27,BEL,,MALE,MIDFIELDER,STRIKER,52919,Doku,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,50136,NAP,Napoli,Napoli,Italy,Italia,250086987,Frank Anguissa,30.0,1995-11-16,CMR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50136,Anguissa,99,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,50138,INT,Inter,Inter,Italy,Italia,250056189,Federico Dimarco,28.0,1997-11-10,ITA,ITA,MALE,DEFENDER,UNKNOWN,50138,Dimarco,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2024,50124,ATM,Atleti,Atleti,Spain,España,250166930,Arthur Vermeeren,20.0,2005-02-07,BEL,BEL,MALE,MIDFIELDER,UNKNOWN,52748,Vermeeren,18,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,50113,ANT,Antwerp,Antwerp,Belgium,Bélgica,250144506,Alhassan Yusuf ,25.0,2000-07-20,NGA,,MALE,MIDFIELDER,UNKNOWN,50113,Yusuf,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250136348,Sacha Boey,25.0,2000-09-13,FRA,,MALE,DEFENDER,FULL_BACK,50037,Boey,23,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250119181,Georgiy Sudakov,23.0,2002-09-01,UKR,UKR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50147,Sudakov,10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250110734,Filip Ugrinic,26.0,1999-01-05,SUI,,MALE,MIDFIELDER,,,UGRINIC,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,50058,MIL,Milan,Milan,Italy,Italia,250096698,Christian Pulišić,27.0,1998-09-18,USA,USA,MALE,FORWARD,UNKNOWN,50058,PULISIC,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250045867,Wilfried Zaha,33.0,1992-11-10,CIV,,MALE,FORWARD,UNKNOWN,5312,Zaha,12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250186147,Sean Longstaff,28.0,1997-10-30,ENG,,MALE,MIDFIELDER,UNKNOWN,59324,Longstaff,36,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250174849,Ramiz Zerrouki,27.0,1998-05-26,ALG,,MALE,MIDFIELDER,UNKNOWN,52749,Zerrouki,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,52277,LEN,Lens,Lens,France,Francia,250132409,Adrien Thomasson,31.0,1993-12-10,FRA,,MALE,MIDFIELDER,,52277,Thomasson,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,50062,PSV,PSV,PSV,Netherlands,Holanda,250116363,Yorbe Vertessen,24.0,2001-01-08,BEL,,MALE,FORWARD,STRIKER,50030,Vertessen,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,50058,MIL,Milan,Milan,Italy,Italia,250089228,Rafael Leão,26.0,1999-06-10,POR,,MALE,FORWARD,STRIKER,50058,RAFA LEÃO,10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,77977,UBE,Union Berlin,Union Berlin,Germany,Alemania,250023705,Kevin Volland,33.0,1992-07-30,GER,,MALE,FORWARD,STRIKER,77977,Volland,10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,250162129,Marko Stamenic,23.0,2002-02-19,NZL,,MALE,MIDFIELDER,UNKNOWN,2610,Stamenic,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2024,77977,UBE,Union Berlin,Union Berlin,Germany,Alemania,250153357,David Fofana,22.0,2002-12-22,CIV,,MALE,FORWARD,STRIKER,2605280,Fofana,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250086067,Joelinton,29.0,1996-08-14,BRA,,MALE,MIDFIELDER,STRIKER,59324,Joelinton,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250070322,Alireza Jahanbakhsh,32.0,1993-08-11,IRN,,MALE,FORWARD,WINGER,,Alireza,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250027043,Sébastien Haller,31.0,1994-06-22,CIV,,MALE,FORWARD,STRIKER,52323,Haller,91,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250187759,Eguinaldo,21.0,2004-08-09,BRA,,MALE,FORWARD,UNKNOWN,52707,Eguinaldo,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2024,50051,RMA,Real Madrid,Real Madrid,Spain,España,250086709,Dani Ceballos,29.0,1996-08-07,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50051,D. CEBALLOS,19,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250081720,Dani Olmo,27.0,1998-05-07,ESP,,MALE,FORWARD,WINGER,50080,Olmo,20,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2024,50124,ATM,Atleti,Atleti,Spain,España,250024860,Memphis Depay,31.0,1994-02-13,NED,NED,MALE,FORWARD,WINGER,2613781,MEMPHIS,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250162810,Micah Hamilton,22.0,2003-11-13,ENG,,MALE,MIDFIELDER,,,Hamilton,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250019497,Cédric Bakambu,34.0,1991-04-11,COD,,MALE,FORWARD,UNKNOWN,52265,BAKAMBU,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2024,50124,ATM,Atleti,Atleti,Spain,España,250139036,Pablo Barrios,22.0,2003-06-15,ESP,,MALE,MIDFIELDER,UNKNOWN,50124,BARRIOS,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250102216,Jadon Sancho,25.0,2000-03-25,ENG,,MALE,MIDFIELDER,WINGER,52683,Sancho,19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
2024,52919,MCI,Man City,Man City,England,Inglaterra,250127284,Joško Gvardiol,23.0,2002-01-23,CRO,CRO,MALE,DEFENDER,CENTRE_BACK,52919,Gvardiol,24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
2024,77977,UBE,Union Berlin,Union Berlin,Germany,Alemania,250077921,Alex Král,27.0,1998-05-19,CZE,,MALE,MIDFIELDER,UNKNOWN,77977,Král,33,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250050401,Fabian Schär,33.0,1991-12-20,SUI,,MALE,DEFENDER,CENTRE_BACK,59324,Schär,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
2024,50113,ANT,Antwerp,Antwerp,Belgium,Bélgica,250121978,Michel-Ange Balikwisha,24.0,2001-05-10,BEL,,MALE,FORWARD,STRIKER,50050,Balikwisha,10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
2024,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250116664,Magnus Mattsson,26.0,1999-02-25,DEN,,MALE,MIDFIELDER,UNKNOWN,52709,Elkjær Mattsson,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2024,52336,BRA,Braga,Braga,Portugal,Portugal,98796,André Castro,37.0,1988-04-02,POR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,79952,Castro,88,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250024349,Marcel Sabitzer,31.0,1994-03-17,AUT,AUT,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52758,Sabitzer,20,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
2024,52747,PSG,Paris,Paris,France,Francia,250134138,Bradley Barcola,23.0,2002-09-02,FRA,FRA,MALE,FORWARD,UNKNOWN,52747,B.BARCOLA,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
